finding_id,severity,category,url,url_family,status_code,indexability,canonical,title,description,h1,inlinks,sitemap,issue,evidence,decision_type,recommended_action
TITLE-LONG,LOW,TITLE,https://i-seo.su/services/seo/internet-magaziny.html,static_service,200,True,,SEO продвижение интернет-магазина — комплексное продвижение цена от 39 000 ₽ | INTLSEO,"Комплексное SEO-продвижение интернет-магазина: оптимизация карточек, фильтров, структуры, ЧПУ. Работаем с органическим трафиком и конверсией. Узнайте стоимость — бесплатный аудит + план!",SEO интернет-магазина,684,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
TITLE-LONG,LOW,TITLE,https://i-seo.su/services/seo/kompleksnoe.html,static_service,200,True,,Комплексное SEO продвижение сайтов в Москве - комплексная оптимизация сайта | INTLSEO,"Полный цикл SEO: техническая оптимизация, контент, ссылки, аналитика. Комплексное продвижение сайта в Москве с гарантией роста трафика. Бесплатный аудит!",Комплексное SEO для вашего сайта,684,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
TITLE-LONG,LOW,TITLE,https://i-seo.su/services/seo/prodvizhenie-sajta-agentstva-nedvizhimosti.html,static_service,200,True,,SEO продвижение сайтов агентств недвижимости в Москве — SEO оптимизация| INTLSEO,"SEO-продвижение агентств недвижимости в Москве: оптимизация под объекты, фильтры, локальный поиск и Яндекс.Карты. Помогаем привлекать клиентов органически. Бесплатный аудит — получить план!",SEO продвижение сайта агентства недвижимости,1,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
TITLE-LONG,LOW,TITLE,https://i-seo.su/blog/chto-takoe-povedencheskie-faktory-i-kak-ih-optimizirovat.html,blog,200,True,https://i-seo.su/blog/chto-takoe-povedencheskie-faktory-i-kak-ih-optimizirovat.html,Что такое поведенческие факторы и как их оптимизировать для поисковиков,"В последние годы поисковые системы, такие как Яндекс и Google, стали активно учитывать поведенческие факторы при ранжировании сайтов. Эти показатели отражают поведение пользователей на сайте и влияют на позиции в поисковой выдаче",Что такое поведенческие факторы и как их оптимизировать,30,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
TITLE-LONG,LOW,TITLE,https://i-seo.su/blog/analiz-konkurentov-v-seo-chek-list.html,blog,200,True,https://i-seo.su/blog/analiz-konkurentov-v-seo-chek-list.html,"Анализ конкурентов в SEO: чек‑лист, инструменты и фреймворк, который реально работает","Пошаговый разбор конкурентного анализа в SEO: как найти и приоритизировать конкурентов, вытащить их семантику, разобрать контент и ссылки, учесть SERP‑фичи и собрать дорожную карту. Чек‑лист, таблицы, кейсы, инструменты","Анализ конкурентов в SEO: чек‑лист, инструменты и фреймворк",37,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
TITLE-LONG,LOW,TITLE,https://i-seo.su/blog/lsi-teksty-mif-marketinga-ili-rabochaya-strategiya-polnoe-rukovodstvo-s-primerami-i-chek-listami.html,blog,200,True,https://i-seo.su/blog/lsi-teksty-mif-marketinga-ili-rabochaya-strategiya-polnoe-rukovodstvo-s-primerami-i-chek-listami.html,LSI‑тексты: миф маркетинга или рабочая стратегия? Полное руководство с примерами и чек‑листами,"Что такое LSI‑тексты на самом деле, почему «LSI‑ключи» — миф, и как писать семантически богатый контент, который выигрывает выдачу. Методика, примеры, инструменты, таблицы и чек‑листы.",LSI‑тексты: миф или рабочая стратегия? Руководство с примерами и чек‑листами,37,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
TITLE-LONG,LOW,TITLE,https://i-seo.su/blog/trast-sajta-v-2025-chto-eto-na-samom-dele-kak-ego-proveryat-i-sistemno-povyshat.html,blog,200,True,https://i-seo.su/blog/trast-sajta-v-2025-chto-eto-na-samom-dele-kak-ego-proveryat-i-sistemno-povyshat.html,"Траст сайта в 2025: как его проверять и системно повышать, без мифов и магии - INTLSEO Studio","Экспертный разбор траста сайта: мифы и реальность, как измерять (метрики, инструменты), как повышать (контент, бренд, ссылки, техника), чек-листы, таблицы и кейсы.","Траст сайта в 2025: как его проверять и системно повышать, без мифов и магии",44,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
TITLE-LONG,LOW,TITLE,https://i-seo.su/blog/poziczii-sajta-kak-proveryat-oczenivat-i-vybirat-servisy-chtoby-ne-tratit-vremya-zrya.html,blog,200,True,https://i-seo.su/blog/poziczii-sajta-kak-proveryat-oczenivat-i-vybirat-servisy-chtoby-ne-tratit-vremya-zrya.html,"Позиции сайта: что это такое, как проверять, оценивать и какие сервисы использовать","Экспертное руководство по позициям сайта: корректная проверка и интерпретация, выбор сервисов, настройка мониторинга, кейсы и чек-листы. Подходит для SEO-специалистов, маркетологов и владельцев бизнеса.","Позиции сайта: как проверять, оценивать и выбирать сервисы, чтобы не тратить время зря",37,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
TITLE-LONG,LOW,TITLE,https://i-seo.su/blog/povedencheskie-faktory-sajta-kak-oni-realno-vliyayut-na-seo-i-gde-granicza-riska-nakrutki.html,blog,200,True,https://i-seo.su/blog/povedencheskie-faktory-sajta-kak-oni-realno-vliyayut-na-seo-i-gde-granicza-riska-nakrutki.html,Поведенческие факторы сайта: как они влияют на SEO и где граница риска накрутки,"Разбираем поведенческие факторы: что это такое, как они учитываются поисковиками (Google/Яндекс), как измерять и улучшать без накрутки. Кейсы, таблицы, чек-листы, риски санкций.",Поведенческие факторы сайта: как они реально влияют на SEO и где граница риска накрутки,37,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
TITLE-LONG,LOW,TITLE,https://i-seo.su/blog/prodvizhenie-internet-magazina-chasov-kak-obognat-marketplejsy-i-vyrasti-v-seo-x2-za-12-mesyaczev.html,blog,200,True,https://i-seo.su/blog/prodvizhenie-internet-magazina-chasov-kak-obognat-marketplejsy-i-vyrasti-v-seo-x2-za-12-mesyaczev.html,Продвижение интернет‑магазина часов: как обогнать маркетплейсы и вырасти в SEO x2 за 12 месяцев - INTLSEO Studio,"Полная стратегия продвижения интернет‑магазина часов: SEO, структура каталога, контент, Digital PR и CRO. Чек-листы, шаблоны мета‑тегов, примеры, кейсы, таблицы и дорожная карта на 12 месяцев",Продвижение интернет‑магазина часов: как обогнать маркетплейсы и вырасти в SEO x2 за 12 месяцев,30,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
TITLE-LONG,LOW,TITLE,https://i-seo.su/blog/5-shagovaya-strategiya-globalnogo-seo-prodvizheniya.html,blog,200,True,https://i-seo.su/blog/5-shagovaya-strategiya-globalnogo-seo-prodvizheniya.html,"5 шагов глобального СЕО продвижения, как использовать ИИ и создавать мультиплатформенный контент - INTLSEO Studio","Разбираем почему поиск изменился навсегда, как сегодня пользователи ищут информацию в интернете, где ваши клиенты и какие шаги необходимы для SEO продвижения в условиях ИИ-индустрии",5-шаговая стратегия глобального SEO продвижения,34,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
TITLE-LONG,LOW,TITLE,https://i-seo.su/blog/obnovleniya-google-2026-kak-vstroit-svoj-biznes-v-ii-infrastrukturu-poiska.html,blog,200,True,https://i-seo.su/blog/obnovleniya-google-2026-kak-vstroit-svoj-biznes-v-ii-infrastrukturu-poiska.html,Как обновления Google 2026 повлияют на SEO и платный поиск - INTLSEO Studio,"Как встроить свой бизнес в ИИ-инфраструктуру Google, какие обновления в 2026 году станут значимыми для всех, кто продвигался по SEO в Гугле и в целом использовал рекламу в Google AdWords - разберем в статье INTLSEO Studio",Обновления Google 2026: как встроить свой бизнес в ИИ-инфраструктуру поиска,51,True,Titles longer than ~70 chars,count=25,SEO_DECISION,Shorten for SERP if desired
